id,city,district,ward,street,area,price,house_direction,bedroom,toilet,floors,legits,upload_date,furniture,facade,entrance
batdongsan_so_com_vn_1673815099.879336,Hà Nội,hà đông,nguyễn trãi,lê lai,50.0,7200.0,,4.0,,5.0,Đã có sổ,12/07/2022,None,,7.0
batdongsan_so_com_vn_1673815101.2397406,Hà Nội,,Ô chợ dừa,Đông các,40.0,12700.0,,4.0,4.0,5.0,None,12/07/2022,None,,7.0
batdongsan_so_com_vn_1673815102.4585125,Hà Nội,,,Trần vỹ,65.0,16000.0,,4.0,,4.0,None,12/07/2022,None,5.0,
batdongsan_so_com_vn_1673815103.5375924,Hà Nội,,,,60.0,17000.0,,5.0,,5.0,None,12/07/2022,None,5.0,
batdongsan_so_com_vn_1673815104.7075455,Hà Nội,,,Láng,60.0,6300.0,,,,,Đã có sổ,12/07/2022,None,,
batdongsan_so_com_vn_1673815105.9641812,Hà Nội,thanh xuân.,tô vĩnh diện,,40.0,8300.0,,4.0,4.0,6.0,Sổ đỏ,12/07/2022,None,5.0,5.0
batdongsan_so_com_vn_1673815107.2337852,Hà Nội,Cầu giấy,,,100.0,10500.0,,6.0,4.0,4.0,Sổ đỏ,12/07/2022,None,4.0,4.0
batdongsan_so_com_vn_1673815108.4635298,Hà Nội,,Bồ đề,Phường bồ đề,43.0,4350.0,,3.0,,5.0,None,12/07/2022,None,5.0,1.0
batdongsan_so_com_vn_1673815109.718172,Hà Nội,Thanh trì,,,44.0,3900.0,,,,,Sổ đỏ,11/07/2022,None,,
batdongsan_so_com_vn_1673815111.1313932,Hà Nội,,,Vọng,35.0,2300.0,,,,,Đã có sổ,11/07/2022,None,,
batdongsan_so_com_vn_1673815112.2244678,Hà Nội,quận hoàng mai,đường định công,,60.0,7200.0,,,,,None,11/07/2022,None,,
batdongsan_so_com_vn_1673815113.615746,Hà Nội,thanh trì,tứ hiệp,,36.0,3050.0,,,,,Sổ đỏ,11/07/2022,None,,
batdongsan_so_com_vn_1673815116.6982799,Hà Nội,,,,60.0,5320.0,,,,,Đã có sổ,11/07/2022,None,,
batdongsan_so_com_vn_1673815117.9459417,Hà Nội,Cầu giấy,,,34.0,2600.0,,,,,Sổ đỏ,11/07/2022,None,,
batdongsan_so_com_vn_1673815119.4180038,Hà Nội,Cầu giấy,,,33.0,3850.0,,,,,Sổ đỏ,11/07/2022,None,,
batdongsan_so_com_vn_1673815120.579641,Hà Nội,,,Láng,48.0,6000.0,,5.0,,6.0,Sổ đỏ,11/07/2022,None,,
batdongsan_so_com_vn_1673796961.061616,Hà Nội,,Mai động,Mai động,785.0,14300.0,,4.0,3.0,4.0,None,05/10/2022,None,68.0,8.0
batdongsan_so_com_vn_1673796965.2679868,Hà Nội,,Nhân chính,Quan nhân,50.0,5100.0,,3.0,3.0,4.0,Sổ đỏ,05/10/2022,None,4.0,2.0
batdongsan_so_com_vn_1673796966.6838207,Hà Nội,Thanh xuân,,,78.0,6800.0,,,,4.0,Sổ đỏ,05/10/2022,None,4.0,
batdongsan_so_com_vn_1673796968.0517557,Hà Nội,Hà đông,,,47.0,5400.0,EN,6.0,4.0,5.0,Sổ đỏ,05/10/2022,None,3.0,3.0
batdongsan_so_com_vn_1673796970.2342756,Hà Nội,hà đông,nguyễn thái học,,40.0,4200.0,,,,5.0,Đã có sổ,05/10/2022,None,,
batdongsan_so_com_vn_1673796971.7808905,Hà Nội,hà đông,phan huy chú,,40.0,4250.0,,,,5.0,Đã có sổ,05/10/2022,None,,
batdongsan_so_com_vn_1673796973.2365503,Hà Nội,hà đông,văn phú,,58.0,6500.0,,,,4.0,Đã có sổ,05/10/2022,None,,
batdongsan_so_com_vn_1673796974.6268904,Hà Nội,hà đông,tràn phú,,58.0,6300.0,,,,4.0,Đã có sổ,05/10/2022,None,,
batdongsan_so_com_vn_1673796976.5219438,Hà Nội,,,Tư đình,65.0,8700.0,,,,,None,05/10/2022,None,4.0,5.0
batdongsan_so_com_vn_1673796978.388028,Hà Nội,,Mễ trì,Mễ trì thượng,81.0,15500.0,,6.0,3.0,5.0,None,05/10/2022,None,5.0,1.0
batdongsan_so_com_vn_1673796980.0409875,Hà Nội,hà đông,quang trung,cầu đơ,47.0,5400.0,EN,6.0,4.0,5.0,Sổ đỏ,05/10/2022,None,3.0,3.0
batdongsan_so_com_vn_1673796981.3119724,Hà Nội,,Đại mỗ,Ngọc trục,35.0,3000.0,,4.0,,5.0,None,05/10/2022,None,4.0,3.0
batdongsan_so_com_vn_1673796982.3992052,Hà Nội,,Bát khối,Bát khối,170.0,9800.0,,3.0,3.0,2.0,Sổ đỏ,05/10/2022,None,7.0,10.0
batdongsan_so_com_vn_1673796983.6187255,Hà Nội,11tỷ; 0939282255,long biên,bán nhà chính chủ tập thể a38 phố tư đình,91.0,11000.0,,,,,Sổ đỏ,05/10/2022,None,,
batdongsan_so_com_vn_1673796987.7952547,Hà Nội,,Tây mỗ,267 tây tưu,68.0,4900.0,,,,,Sổ đỏ,05/10/2022,None,4.0,1.0
batdongsan_so_com_vn_1673796988.857714,Hà Nội,,Lĩnh nam,Vĩnh hưng,50.0,2550.0,,6.0,5.0,5.0,Sổ đỏ,05/10/2022,Available,5.0,2.0
batdongsan_so_com_vn_1673796989.857276,Hà Nội,Hoàn kiếm,,,80.0,840.0,,,,,Sổ đỏ,05/10/2022,None,,
batdongsan_so_com_vn_1673796990.9973164,Hà Nội,,Đại mỗ,Yên hòa đại mỗ,32.0,3000.0,,4.0,,5.0,None,05/10/2022,None,4.0,4.0
batdongsan_so_com_vn_1673833901.0997767,Hà Nội,hà đông,yên phúc,,40.0,2800.0,,,,4.0,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833902.9290926,Hà Nội,hà đông,hà trì,,41.0,2790.0,,4.0,,,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833904.9018416,Hà Nội,hà đông,đa sỹ,,40.0,2770.0,,,,4.0,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833906.8423076,Hà Nội,hà đông,la khê,,41.0,2800.0,,,,4.0,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833908.925048,Hà Nội,hà đông,đa sỹ,,40.0,2770.0,,,,4.0,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833910.7561865,Hà Nội,hà đông,hà trì,,41.0,2790.0,,4.0,,,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833913.1472626,Hà Nội,hà đông,yên phúc,,40.0,2800.0,,,,4.0,Sổ đỏ,02/01/2022,None,,
batdongsan_so_com_vn_1673833914.9951608,Hà Nội,,,,150.0,55000.0,,,,10.0,Đã có sổ,01/01/2022,None,7.0,15.0
batdongsan_so_com_vn_1673833917.402665,Hà Nội,phường ngọc lâm,phố nguyễn sơn,,75.0,7000.0,,,,,Sổ đỏ,01/01/2022,None,,
batdongsan_so_com_vn_1673833919.1802902,Hà Nội,Long biên,,,45.0,3500.0,,,,,Sổ đỏ,01/01/2022,None,,
batdongsan_so_com_vn_1673833921.5067363,Hà Nội,,đống đa,,36.0,4850.0,,4.0,3.0,5.0,Sổ đỏ,01/01/2022,None,8.0,
batdongsan_so_com_vn_1673833923.8386216,Hà Nội,,đống đa,,33.0,5500.0,,3.0,3.0,5.0,Sổ đỏ,01/01/2022,None,3.0,
batdongsan_so_com_vn_1673833928.3086755,Hà Nội,Đống đa,,,73.0,5700.0,,4.0,4.0,4.0,None,01/01/2022,None,5.0,3.0
batdongsan_so_com_vn_1673833932.1605651,Hà Nội,hoài đức,an khánh ,,33.0,2500.0,,,,,Đã có sổ,01/01/2022,None,,
batdongsan_so_com_vn_1673833934.2733989,Hà Nội,nam từ liêm,mỹ đình ,,36.0,2800.0,,,,,Đã có sổ,01/01/2022,None,,
batdongsan_so_com_vn_1673833936.3724787,Hà Nội,hoài đức,vân canh ,,39.0,2250.0,,,,,Sổ đỏ,01/01/2022,None,,
batdongsan_so_com_vn_1673833938.4061942,Hà Nội,,,,120.0,32500.0,,,,,Đã có sổ,01/01/2022,None,5.0,27.0
batdongsan_so_com_vn_1673833940.6970553,Hà Nội,0933556604,hà đông ,bán đất kđt đồng mai,50.0,3100.0,,,,,None,01/01/2022,None,,
batdongsan_so_com_vn_1673833942.7887616,Hà Nội,q.đống đa,p.thái hà,,45.0,16500.0,,,,8.0,Đã có sổ,27/09/2021,None,4.0,
batdongsan_so_com_vn_1673833944.9767725,Hà Nội,vạn phúc,ngô thì sỹ,,35.0,2500.0,,4.0,4.0,5.0,Sổ đỏ,31/12/2021,None,3.0,
batdongsan_so_com_vn_1673811829.6187708,Hà Nội,hà đông,văn quán,,50.0,4800.0,,,,4.0,Sổ đỏ,29/07/2022,Available,,
batdongsan_so_com_vn_1673811831.2005408,Hà Nội,hà đông,yên phúc,,43.0,4100.0,,,,4.0,Sổ đỏ,29/07/2022,None,,
batdongsan_so_com_vn_1673811832.3884168,Hà Nội,hà đông,phúc la,,43.0,4100.0,,,,4.0,Sổ đỏ,29/07/2022,None,,
batdongsan_so_com_vn_1673811833.60487,Hà Nội,hà đông,văn quán,,50.0,4800.0,,,,4.0,Sổ đỏ,29/07/2022,Available,,
batdongsan_so_com_vn_1673811834.8246074,Hà Nội,,Thạch bàn,Ngọc trì,32.0,1800.0,,1.0,1.0,1.0,Sổ đỏ,29/07/2022,None,4.0,2.0
batdongsan_so_com_vn_1673811837.7541592,Hà Nội,,Phú la,Văn phú,51.0,4700.0,,4.0,4.0,5.0,Sổ đỏ,29/07/2022,None,4.0,3.0
batdongsan_so_com_vn_1673811840.4928906,Hà Nội,,Tứ liên,Tứ liên,65.0,4500.0,,1.0,1.0,1.0,None,29/07/2022,None,4.0,3.0
batdongsan_so_com_vn_1673811841.7774546,Hà Nội,,Phú cát,Phú cát,150.0,3675.0,,,,,None,29/07/2022,None,10.0,
batdongsan_so_com_vn_1673811843.917017,Hà Nội,hà đông.,văn la,,55.0,9200.0,,4.0,4.0,5.0,Đã có sổ,29/07/2022,Available,4.0,10.0
batdongsan_so_com_vn_1673811845.446924,Hà Nội,,,,55.0,7900.0,,,,,Sổ đỏ,29/07/2022,None,,
batdongsan_so_com_vn_1673811847.0725756,Hà Nội,hoàng mai,hoàng liệt,tây nam hồ linh đàm,100.0,4500.0,,3.0,2.0,,None,29/07/2022,Available,,
batdongsan_so_com_vn_1673811848.8358572,Hà Nội,,Kim sơn,A,80.0,4160.0,,,,,None,29/07/2022,None,4.0,
batdongsan_so_com_vn_1673811850.4266503,Hà Nội,đống đa.,cát linh,phố cát linh,39.0,14000.0,,3.0,2.0,3.0,Sổ đỏ,29/07/2022,None,3.0,
batdongsan_so_com_vn_1673811851.6582723,Hà Nội,,,,50.0,7800.0,,,,,Sổ đỏ,29/07/2022,None,,
batdongsan_so_com_vn_1673811854.5896587,Hà Nội,,Phương liệt,Phan đình giót,36.0,4400.0,,3.0,3.0,3.0,None,29/07/2022,None,3.0,2.0
batdongsan_so_com_vn_1673811856.1285536,Hà Nội,nam từ liêm,mỹ đình 2,lê đức thọ,42.0,3500.0,,,,,Sổ đỏ,29/07/2022,None,,
batdongsan_so_com_vn_1673811858.9753094,Hà Nội,hà đông,văn quán,,45.0,7400.0,,4.0,,5.0,Đã có sổ,29/07/2022,Available,4.0,5.0
batdongsan_so_com_vn_1673802648.7032597,Hà Nội,hn,cầu giấy,,47.0,6700.0,,,,6.0,None,01/05/2022,None,5.0,10.0
batdongsan_so_com_vn_1673802650.3229241,Hà Nội,hà đông,vạn phúc ,,39.0,4000.0,,,,,Sổ đỏ,01/05/2022,None,,
batdongsan_so_com_vn_1673802652.6950924,Hà Nội,Cầu giấy,,,73.0,7900.0,,4.0,,4.0,None,30/04/2022,None,6.0,5.0
batdongsan_so_com_vn_1673802655.1973975,Hà Nội,hn,cầu giấy,,73.0,7000.0,,,,,None,29/04/2022,None,,
batdongsan_so_com_vn_1673802657.2708719,Hà Nội,hà đông,biên giang,,222.0,8900.0,,,,,Sổ đỏ,29/04/2022,None,15.0,6.0
batdongsan_so_com_vn_1673802658.851623,Hà Nội,Hà đông,,,85.0,10000.0,,5.0,,5.0,Sổ đỏ,29/04/2022,None,5.0,8.0
batdongsan_so_com_vn_1673802660.6378434,Hà Nội,hà đông,văn quán,,85.0,11500.0,,5.0,,5.0,Sổ đỏ,28/04/2022,None,5.0,8.0
batdongsan_so_com_vn_1673802661.867555,Hà Nội,mai dịch,hồ tùng mậu,,120.0,19600.0,,,,,Sổ đỏ,28/04/2022,None,5.0,6.0
batdongsan_so_com_vn_1673802663.9909084,Hà Nội,hn,mỹ đình,,120.0,16660.0,,,,7.0,Sổ đỏ,28/04/2022,None,5.0,6.0
batdongsan_so_com_vn_1673802665.8592181,Hà Nội,Nam từ liêm,,,126.0,6900.0,,,,,None,27/04/2022,None,7.0,5.0
batdongsan_so_com_vn_1673802667.5078068,Hà Nội,Cầu giấy,,,73.0,8900.0,,,,,None,26/04/2022,None,,
batdongsan_so_com_vn_1673802669.025745,Hà Nội,hn,mỹ đình,,100.0,21000.0,,,,8.0,Sổ đỏ,25/04/2022,None,7.0,10.0
batdongsan_so_com_vn_1673802670.87979,Hà Nội,Cầu giấy,,,40.0,11500.0,,,,4.0,None,24/04/2022,None,,8.0
batdongsan_so_com_vn_1673802672.2112231,Hà Nội,hn,hà đông,vạn phúc,41.0,3000.0,,4.0,,4.0,Sổ đỏ,22/04/2022,None,4.0,
batdongsan_so_com_vn_1673802674.3564847,Hà Nội,hn,hà đông,văn quán,59.0,8000.0,,5.0,,5.0,Sổ đỏ,22/04/2022,None,5.0,8.0
batdongsan_so_com_vn_1673802679.5550563,Hà Nội,hà đông,văn quán ,,49.0,4500.0,,4.0,,4.0,Sổ đỏ,21/04/2022,None,,
batdongsan_so_com_vn_1673802681.0151522,Hà Nội,hn,cầu giấy,trần duy hưng,72.0,6900.0,,7.0,,4.0,None,20/04/2022,None,4.0,
batdongsan_so_com_vn_1673802682.819324,Hà Nội,hn,hà đông,nguyễn trãi,40.0,4000.0,,3.0,,4.0,Sổ đỏ,19/04/2022,None,3.0,8.0
batdongsan_so_com_vn_1673802684.1368296,Hà Nội,hn,hà đông,dương nội,225.0,32000.0,,3.0,,4.0,Sổ đỏ,18/04/2022,None,9.0,20.0
batdongsan_so_com_vn_1673802685.6687315,Hà Nội,hn,từ liêm,,140.2,11500.0,,3.0,,4.0,Sổ đỏ,18/04/2022,None,27.0,15.0
batdongsan_so_com_vn_1673823903.2112668,Hà Nội,long biên,ngọc thụy,,25.0,1130.0,,,,3.0,None,21/05/2022,None,,
batdongsan_so_com_vn_1673823905.0294037,Hà Nội,,Dịch vọng,Dương khuê,80.0,16800.0,,4.0,6.0,5.0,Đã có sổ,21/05/2022,None,9.0,9.0
batdongsan_so_com_vn_1673823906.2561212,Hà Nội,long biên,đức giang,,40.0,3200.0,,,,4.0,None,21/05/2022,None,4.0,
batdongsan_so_com_vn_1673823907.5356982,Hà Nội,,,Hoàng văn thái,55.0,13500.0,,,,6.0,Sổ đỏ,21/05/2022,None,,
batdongsan_so_com_vn_1673823908.6427836,Hà Nội,,,Nguyễn ngọc nại,50.0,13200.0,,,,6.0,Sổ đỏ,21/05/2022,None,,
batdongsan_so_com_vn_1673823909.8706236,Hà Nội,gia lâm ,trâu quỳ ,khu đấu giá ,136.0,15060.0,,,,,Sổ đỏ,21/05/2022,None,7.0,13.0
batdongsan_so_com_vn_1673823911.0235395,Hà Nội,quận tây hồ,phường phú thượng,đường võ chí công,148.0,5200.0,ES,4.0,2.0,,Sổ đỏ,21/05/2022,Available,,
batdongsan_so_com_vn_1673823912.163501,Hà Nội,bắc từ liêm ,xuân đỉnh ,,45.0,4900.0,,3.0,,5.0,Sổ đỏ,21/05/2022,None,4.0,
batdongsan_so_com_vn_1673823913.4640527,Hà Nội,,Trung hòa,Nguyễn khang,33.0,6600.0,,3.0,3.0,6.0,Sổ đỏ,21/05/2022,None,3.0,3.0
batdongsan_so_com_vn_1673823914.5871544,Hà Nội,long biên,thượng thanh,,40.0,2800.0,,,,1.0,Sổ đỏ,21/05/2022,None,4.0,
batdongsan_so_com_vn_1673823915.6682227,Hà Nội,Long biên,,,40.0,4000.0,,3.0,,5.0,Sổ đỏ,21/05/2022,Available,3.0,
batdongsan_so_com_vn_1673823916.7583058,Hà Nội,,,,58.0,7200.0,,4.0,3.0,4.0,Sổ đỏ,21/05/2022,None,4.0,
batdongsan_so_com_vn_1673823918.025343,Hà Nội,long biên,ngọc thụy,,37.0,2600.0,,,,2.0,Sổ đỏ,21/05/2022,None,6.0,
batdongsan_so_com_vn_1673823919.1044545,Hà Nội,thanh xuân,thượng đình ,,52.0,4000.0,,5.0,,5.0,Sổ đỏ,21/05/2022,None,4.0,
batdongsan_so_com_vn_1673823920.221487,Hà Nội,,Nhân chính,Đỗ quang,50.0,14500.0,,6.0,6.0,7.0,Đã có sổ,21/05/2022,None,4.0,7.0
batdongsan_so_com_vn_1673823921.4092891,Hà Nội,,,,40.0,3650.0,,,,,Sổ đỏ,21/05/2022,None,,
batdongsan_so_com_vn_1673823922.5452516,Hà Nội,đống đa,thái thịnh,,40.0,5600.0,,,,,Sổ đỏ,21/05/2022,None,,
batdongsan_so_com_vn_1673823925.7513115,Hà Nội,,Quang trung,Nguyễn lương bằng,38.0,92.0,,4.0,4.0,6.0,Đã có sổ,21/05/2022,None,3.0,5.0
batdongsan_so_com_vn_1673815545.0206366,Hà Nội,,,,50.0,15500.0,,5.0,6.0,5.0,Sổ đỏ,09/07/2022,None,4.0,6.0
batdongsan_so_com_vn_1673815547.874596,Hà Nội,,Phúc la,Xa la,99.0,7600.0,,,,,Đã có sổ,09/07/2022,None,7.0,
batdongsan_so_com_vn_1673815549.2090323,Hà Nội,hà đông,kiến hưng,,50.0,8900.0,,,,7.0,Sổ đỏ,09/07/2022,None,,
batdongsan_so_com_vn_1673815550.4417357,Hà Nội,hà đông,văn phú,,50.0,9200.0,,,,7.0,Sổ đỏ,09/07/2022,None,,
batdongsan_so_com_vn_1673815551.6574824,Hà Nội,hà đông,văn phú,,50.0,9200.0,,,,5.0,Sổ đỏ,09/07/2022,None,,
batdongsan_so_com_vn_1673815553.051752,Hà Nội,hà đông,kiến hưng,,50.0,8900.0,,,,7.0,Sổ đỏ,09/07/2022,None,,
batdongsan_so_com_vn_1673815554.589682,Hà Nội,Cầu giấy,Dịch vọng,Cầu giấy,65.0,12900.0,,14.0,14.0,8.0,Sổ đỏ,09/07/2022,None,7.0,1.0
batdongsan_so_com_vn_1673815555.8592649,Hà Nội,,Bắc hồng,Bắc hồng,51.0,1450.0,,1.0,1.0,1.0,None,09/07/2022,None,4.0,2.0
batdongsan_so_com_vn_1673815557.151806,Hà Nội,,,Nguyễn khánh toàn,34.0,2500.0,,1.0,1.0,1.0,Sổ đỏ,09/07/2022,None,3.0,2.0
batdongsan_so_com_vn_1673815558.3705475,Hà Nội,,Liễu giai,Đội cấn,43.0,4500.0,,3.0,2.0,3.0,Đã có sổ,09/07/2022,Available,4.0,5.0
batdongsan_so_com_vn_1673815559.7069702,Hà Nội,long biên,bồ đề,phú viên,45.0,2300.0,,3.0,,,Sổ đỏ,09/07/2022,Available,,
batdongsan_so_com_vn_1673815560.9326923,Hà Nội,,Quang trung,Quang trung,38.0,5300.0,,5.0,4.0,5.0,Sổ đỏ,09/07/2022,None,4.0,10.0
batdongsan_so_com_vn_1673815562.2721117,Hà Nội,,Liễu giai,Đội cấn,43.0,4500.0,,3.0,2.0,3.0,Đã có sổ,09/07/2022,Available,4.0,5.0
batdongsan_so_com_vn_1673815564.2333667,Hà Nội,,Liễu giai,Đội cấn,43.0,4500.0,,3.0,2.0,3.0,Đã có sổ,09/07/2022,Available,4.0,5.0
batdongsan_so_com_vn_1673815565.417154,Hà Nội,phố lương định của,phường phương mai,,43.0,6600.0,,4.0,3.0,4.0,Sổ đỏ,09/07/2022,None,,
batdongsan_so_com_vn_1673815566.8711653,Hà Nội,,Định công,Định công thượng,34.0,3650.0,,4.0,3.0,4.0,None,09/07/2022,None,,3.0
batdongsan_so_com_vn_1673815569.947979,Hà Nội,,,,56.0,4500.0,N,4.0,3.0,4.0,None,09/07/2022,Available,10.0,3.0
batdongsan_so_com_vn_1673815571.2318034,Hà Nội,,Thụy khuê,Thụy khuê,50.0,10000.0,,8.0,5.0,5.0,None,09/07/2022,None,5.0,10.0
batdongsan_so_com_vn_1673784694.794541,Hà Nội,,,,80.0,700.0,,,,,None,05/12/2022,None,,
batdongsan_so_com_vn_1673784695.8277764,Hà Nội,Hoài đức,,,60.0,2000.0,,,,,Sổ đỏ,05/12/2022,None,,
batdongsan_so_com_vn_1673784696.75333,Hà Nội,hoàng mai,hoàng liệt,đường hoàng liệt,35.0,3300.0,,,,5.0,Sổ đỏ,05/12/2022,None,,2.0
batdongsan_so_com_vn_1673784698.201458,Hà Nội,huyện hoài đức ,xã vân canh ,,67.0,3500.0,WS,2.0,2.0,10.0,None,05/12/2022,None,,60.0
batdongsan_so_com_vn_1673784699.3746145,Hà Nội,huyện hoài đức ,xã vân canh ,,67.0,3500.0,WS,2.0,2.0,,None,05/12/2022,Available,,60.0
batdongsan_so_com_vn_1673784700.5394993,Hà Nội,an lạc green symphony sắp ra mắt,chung cư view công viên nhạc nước đẹp nhất hoài đức: moonlight i ,,67.0,3500.0,WS,2.0,2.0,,Sổ đỏ,05/12/2022,None,,40.0
batdongsan_so_com_vn_1673784701.6435452,Hà Nội,,,,40.0,3600.0,,,,,None,05/12/2022,Available,,
batdongsan_so_com_vn_1673784702.9729886,Hà Nội,nam từ liêm ,lê đức thọ ,số 8 ,84.0,4800.0,ES,2.0,2.0,,Sổ đỏ,05/12/2022,None,,
batdongsan_so_com_vn_1673784703.988273,Hà Nội,thanh xuân,hạ đình,đường biến thế,56.0,13500.0,,,,5.0,None,05/12/2022,None,4.0,1.0
batdongsan_so_com_vn_1673784705.0185518,Hà Nội,hoàng mai,hoàng văn thụ,đường hoàng mai,32.0,3400.0,,3.0,4.0,5.0,None,05/12/2022,Available,4.0,3.0
batdongsan_so_com_vn_1673784706.0478034,Hà Nội,đống đa,phương liên,đường lê duẩn,90.0,16500.0,,24.0,24.0,7.0,Sổ đỏ,05/12/2022,None,8.0,3.0
batdongsan_so_com_vn_1673784706.9583676,Hà Nội,thanh xuân,khương mai,đường nguyễn ngọc nại,52.0,6800.0,,5.0,,3.0,None,05/12/2022,None,5.0,3.0
batdongsan_so_com_vn_1673784715.5323882,Hà Nội,đống đa,khương thượng,đường trường chinh,45.0,4500.0,,4.0,5.0,5.0,Sổ đỏ,05/12/2022,None,5.0,3.0
batdongsan_so_com_vn_1673784729.4551523,Hà Nội,hoàng mai,hoàng liệt,đường giải phóng,65.0,163.0,,7.0,5.0,6.0,Sổ đỏ,05/12/2022,None,4.0,50.0
batdongsan_so_com_vn_1673784730.4514372,Hà Nội,long biên,ngọc thụy,đường ngọc thụy,76.0,5800.0,,,,,Sổ đỏ,05/12/2022,None,3.0,
batdongsan_so_com_vn_1673784731.8217711,Hà Nội,long biên,thạch bàn,đường thạch bàn,40.0,3200.0,,3.0,4.0,4.0,Sổ đỏ,05/12/2022,Available,5.0,5.0
batdongsan_so_com_vn_1673784732.9986238,Hà Nội,bắc từ liêm,đông ngạc,đường phạm văn đồng,290.0,69000.0,,5.0,7.0,4.0,Sổ hồng,05/12/2022,None,16.0,20.0
batdongsan_so_com_vn_1673784733.9799976,Hà Nội,thanh xuân,khương đình,đường vũ tông phan,45.0,3550.0,,5.0,4.0,5.0,Sổ đỏ,05/12/2022,None,4.0,3.0
batdongsan_so_com_vn_1673829834.5559175,Hà Nội,hà đông,tố hữu,văn khê,82.0,1800.0,,,,,None,18/03/2022,Available,,
batdongsan_so_com_vn_1673829838.6456666,Hà Nội,cầu giấy,xuân thủy,,52.0,17000.0,,,,,Sổ đỏ,18/03/2022,None,4.0,10.0
batdongsan_so_com_vn_1673829841.4122632,Hà Nội,hai bà trưng,p.quỳnh mai,,200.0,28000.0,,6.0,4.0,8.0,Sổ đỏ,18/03/2022,Available,7.0,
batdongsan_so_com_vn_1673829842.7696311,Hà Nội,,,,168.0,21900.0,ES,5.0,4.0,5.0,Sổ đỏ,18/03/2022,None,5.0,4.0
batdongsan_so_com_vn_1673829843.9215496,Hà Nội,,,,40.0,4300.0,W,5.0,3.0,5.0,Sổ đỏ,18/03/2022,Available,3.0,3.0
batdongsan_so_com_vn_1673829845.1343052,Hà Nội,,,,85.0,11500.0,EN,5.0,6.0,5.0,Sổ đỏ,18/03/2022,Available,4.0,3.0
batdongsan_so_com_vn_1673829846.288218,Hà Nội,,,,55.0,7500.0,EN,4.0,4.0,5.0,Sổ đỏ,18/03/2022,Available,4.0,3.0
batdongsan_so_com_vn_1673829848.6783366,Hà Nội,,,,52.0,4800.0,,3.0,3.0,3.0,Sổ đỏ,18/03/2022,None,5.0,4.0
batdongsan_so_com_vn_1673829850.383773,Hà Nội,đống đa,chùa láng,,60.0,9500.0,,,,,Sổ đỏ,18/03/2022,None,,
batdongsan_so_com_vn_1673829851.6733224,Hà Nội,,,,90.0,10000.0,S,4.0,4.0,4.0,None,18/03/2022,None,5.0,
batdongsan_so_com_vn_1673829853.4575496,Hà Nội,bắc từ liêm,ngõ phố đông ngạc,,50.0,5650.0,,6.0,4.0,6.0,Đã có sổ,18/03/2022,None,4.0,4.0
batdongsan_so_com_vn_1673829854.5675795,Hà Nội,đống đa,thái hà,,52.0,14800.0,,,,,Sổ đỏ,18/03/2022,None,,
batdongsan_so_com_vn_1673829855.6646454,Hà Nội,,,,75.0,18000.0,,,,,Sổ đỏ,18/03/2022,Available,,
batdongsan_so_com_vn_1673829856.8026001,Hà Nội,nghĩa tân,hoàng quốc việt,,85.0,24900.0,,10.0,10.0,8.0,Sổ đỏ,18/03/2022,None,6.0,5.0
batdongsan_so_com_vn_1673829857.9265964,Hà Nội,thanh xuân,khương hạ,,40.0,4500.0,,,,,None,18/03/2022,None,,
batdongsan_so_com_vn_1673829864.4129562,Hà Nội,hai bà trưng,đường trương định,,46.0,4370.0,,4.0,,5.0,None,18/03/2022,None,4.0,
batdongsan_so_com_vn_1673790979.8786864,Hà Nội,bắc từ liêm,xuân đỉnh,đường nguyễn hoàng tôn,126.0,33500.0,ES,4.0,3.0,3.0,Sổ đỏ,02/11/2022,None,6.0,10.0
batdongsan_so_com_vn_1673790981.2041407,Hà Nội,,,,50.0,4300.0,,3.0,,4.0,Sổ đỏ,02/11/2022,None,4.0,3.0
batdongsan_so_com_vn_1673790983.183846,Hà Nội,đan phượng,đan phượng,đường tây thăng long,200.0,10000.0,,5.0,5.0,3.0,None,02/11/2022,None,8.0,13.0
batdongsan_so_com_vn_1673790987.7695756,Hà Nội,Hà đông,,,91.0,2200.0,,,,,Sổ đỏ,02/11/2022,None,,
batdongsan_so_com_vn_1673790988.9185035,Hà Nội,,,,60.0,6500.0,,6.0,,5.0,Sổ đỏ,02/11/2022,None,4.0,3.0
batdongsan_so_com_vn_1673790990.9640312,Hà Nội,cầu giấy,mai dịch,đường hồ tùng mậu,35.0,3900.0,,6.0,,5.0,Sổ đỏ,02/11/2022,Available,4.0,3.0
batdongsan_so_com_vn_1673790992.2386208,Hà Nội,ba đình,cống vị,đường văn cao,50.0,6300.0,,6.0,5.0,6.0,Đã có sổ,02/11/2022,Available,4.0,3.0
batdongsan_so_com_vn_1673790993.689738,Hà Nội,đống đa,ngã tư sở,đường trường chinh,48.0,5000.0,,5.0,4.0,4.0,Sổ đỏ,02/11/2022,Available,4.0,10.0
batdongsan_so_com_vn_1673790994.7568839,Hà Nội,Hà đông,,,87.0,3050.0,,,,,Sổ đỏ,02/11/2022,None,,
